ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
gc19_pc.5utr::gencode::ABCG5::ENSG00000138075.7	0.563304606409141	0.996923320736619	0.724475908257871	0.09779	0.509189100578824	0.597124217572609	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABCG8::ENSG00000143921.6	1	0.998560271595525	1	NA	0.999855866131402	0.99999999950208	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD10::ENSG00000144827.4	0.145462742383247	0.990614143906531	0.320640157860439	0.01118	0.116616798362921	0.0565420301894391	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD11::ENSG00000106077.14	0.0136286356711887	0.00145113829376679	0.0459760239375193	0.93532	0.00987346054449437	0.000482884554427453	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD12::ENSG00000100997.14	1	0.998188781745994	1	NA	0.999811389913076	0.999999999008366	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD12B::ENSG00000131969.10	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD13::ENSG00000139826.5	0.972246055813233	0.998664640840446	0.852116316398338	0.99167	0.992596010079274	0.999945440176575	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD14A-ACY1::ENSG00000114786.11	0.188062304886441	0.996092277742043	0.322399029392953	0.53087	0.477083990137378	0.549611598924146	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD14A::ENSG00000248487.4	0.612709683235765	0.991028789813762	0.701381338137612	0.55057	0.814698622304089	0.940430005858002	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD14B::ENSG00000114779.15	1	0.99414308155772	1	NA	0.999253400096519	0.999999966366813	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD15::ENSG00000168792.4	1	0.991162150358848	1	NA	0.998789933322652	0.999999884181908	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD16A::ENSG00000204427.7	0.123023798621048	0.319533794969887	0.230403516548246	0.53501	0.258176391989326	0.2217592858766	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD16B::ENSG00000183260.5	0.198007144351353	0.130316464034656	0.412364567915095	0.68694	0.296716794468244	0.276639222579703	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD17A::ENSG00000129968.11	0.748032710711237	0.176870627655168	0.785922847465101	0.38679	0.510839771809626	0.599534537446223	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD17B::ENSG00000107362.9	1	0.999660764561819	1	NA	0.99997348751703	0.999999999993492	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD17C::ENSG00000136379.7	1	0.999431383220631	1	NA	0.99995145247783	0.999999999969346	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD1::ENSG00000143994.9	0.269996871464841	1	0.438029858855298	0.42714	0.546374706111477	0.650490189463346	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD2::ENSG00000140526.12	0.939047099554435	0.0165388331690279	0.365142711761334	0.23037	0.163178671094116	0.102542028397034	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD3::ENSG00000158201.5	0.977430978762999	0.995964523217879	0.912825115261573	0.14118	0.701643583523061	0.843192646662316	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD4::ENSG00000100439.6	1	0.999934421771306	1	NA	0.999996130927185	0.999999999999953	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD5::ENSG00000011198.3	1	0.999995633243375	1	NA	0.999999837899258	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABHD6::ENSG00000163686.9	0.381209494032935	0.388202670155056	0.445668064982094	0.71438	0.535344991079342	0.63487692521992	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABHD8::ENSG00000127220.5	1	0.999999983590837	1	NA	0.999999999765578	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABI1::ENSG00000136754.12	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABI2::ENSG00000138443.11	1	0.996419502514987	1	NA	0.999580781266625	0.999999992329095	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABI3::ENSG00000108798.4	0.699263208441105	0.328590383793984	0.686194044801853	0.17356	0.454459541186135	0.515535249304507	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABI3BP::ENSG00000154175.12	1	0.99994139328772	1	NA	0.999996608076739	0.999999999999966	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABL1::ENSG00000097007.13	0.286330143072144	0.245232354077449	0.504157574859767	0.94825	0.483794531959823	0.559633684515934	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABL2::ENSG00000143322.15	1	0.998355998342066	1	NA	0.999831626032291	0.999999999258534	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABLIM1::ENSG00000099204.14	1	0.993164394190495	1	NA	0.999104981370058	0.999999946492858	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABLIM2::ENSG00000163995.14	0.486170742546023	0.0322161908355855	0.416919087837944	0.9222	0.277973038982196	0.249609476035904	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABLIM3::ENSG00000173210.15	0.469196053989141	0.168724292450638	0.571386463086013	0.92813	0.517410259052812	0.609093381209042	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABR::ENSG00000159842.10	0.577717883243691	0.203783160312443	0.823104454227976	0.20133	0.408820591906166	0.445903769561963	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABRA::ENSG00000174429.3	1	0.999956201349755	1	NA	0.999997588282611	0.999999999999986	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABRACL::ENSG00000146386.7	1	0.991485756922095	1	NA	0.998841795584878	0.999999896469419	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABT1::ENSG00000146109.3	0.116038039372124	0.991477868692886	0.216141925970617	0.31712	0.30435057733523	0.287805913679462	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::ABTB1::ENSG00000114626.13	1	0.99468731257947	1	NA	0.999334112491695	0.999999974908577	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::ABTB2::ENSG00000166016.4	1	0.999217150546539	1	NA	0.99992939965066	0.999999999919991	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC000003.2::ENSG00000264194.1	0.507804299775563	0.110511695426589	0.600684036259621	0.12827	0.248299398105605	0.208173221727173	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC002310.13::ENSG00000260869.1	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC002451.1::ENSG00000269449.1	1	0.991093569497869	1	NA	0.998778898634429	0.999999881458583	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC002472.13::ENSG00000187905.6	1	NA	1	NA	1	1	2.09993634282698	1.90481964544464
gc19_pc.5utr::gencode::AC003002.4::ENSG00000268133.1	0.0628399092998848	0.993775986865555	0.158035869561285	0.11974	0.157421462778459	0.0963202712362689	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC003002.6::ENSG00000269533.1	1	0.998667055290196	1	NA	0.999868308804845	0.999999999604889	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC003006.7::ENSG00000269026.2	1	0.99788492519815	1	NA	0.999773802485404	0.999999998420515	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC003101.1::ENSG00000228768.1	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC003102.1::ENSG00000214921.2	0.928551705116673	0.999990367305886	0.948812978768675	0.96575	0.994798444491263	0.999975062047138	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC004076.9::ENSG00000268163.1	1	0.998667055290196	1	NA	0.999868308804845	0.999999999604889	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC004381.6::ENSG00000005189.15	0.0357846517314059	0.0109965705483824	0.026411819426079	0.70319	0.0230988387675587	0.00261968063642277	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC004466.1::ENSG00000268069.1	1	0.998844649270592	1	NA	0.999888619277728	0.999999999742743	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC004899.1::ENSG00000267970.1	1	0.99309011821728	1	NA	0.999093557000673	0.99999994472651	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC005003.1::ENSG00000213888.2	0.945088687560382	0.0214312739187781	0.210386313310964	NA	0.154930494005554	0.0909954216333452	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC005008.2::ENSG00000237896.2	1	0.993995699539635	1	NA	0.999231310340097	0.999999963759353	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC005477.1::ENSG00000257040.1	0.720993074103641	0.985235589125745	0.995929217011062	0.55211	0.902047899626806	0.984467528427486	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC005481.5::ENSG00000222012.1	0.0255457634253057	0.993670873118452	0.0931350328274275	0.47454	0.154512491900727	0.0932298698220169	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC005606.1::ENSG00000269205.1	1	0.991067776192178	1	NA	0.998774744576025	0.999999880423371	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC005609.1::ENSG00000249034.1	0.272461540198558	0.998320660789411	0.102510754510796	0.44827	0.354316855538894	0.362579227977808	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC006116.20::ENSG00000267710.1	1	0.0611008475407793	0.346464398614634	0.86306	0.400393083601482	0.432986577392074	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC006126.3::ENSG00000266958.1	0.429527033203247	0.999894181916663	0.697924432444428	0.76688	0.81114074530605	0.938036278514252	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC006132.1::ENSG00000267757.1	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC006372.1::ENSG00000236669.1	0.354386502609418	0.996873510557607	0.533078727378303	0.48092	0.643942062429123	0.778380259234247	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC006435.1::ENSG00000205821.4	0.00334691066028501	0.121405014730621	0.0622699914257424	0.89117	0.0357938806033268	0.00615820041570446	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC006455.1::ENSG00000230000.1	1	0.999900263150399	1	NA	0.999993678083179	0.999999999999834	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC006486.1::ENSG00000204957.1	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC006486.9::ENSG00000268643.1	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC006538.4::ENSG00000267001.1	1	0.999999949757773	1	NA	0.999999999130861	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC006946.15::ENSG00000235478.1	1	0.999928948309495	1	NA	0.9999957501244	0.99999999999994	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC006967.1::ENSG00000269446.1	0.887829952432193	0.0100204037058095	0.187190109257286	0.95655	0.175133927394441	0.115892281496698	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC007040.11::ENSG00000258881.2	0.707349212639617	0.1203803373669	0.909527154020764	0.55552	0.521184040665549	0.614557118360732	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC007375.1::ENSG00000269883.1	1	0.999998916455015	1	NA	0.999999968307418	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007390.5::ENSG00000218739.5	1	0.995708423754865	1	NA	0.999481576967617	0.999999986784024	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007401.2::ENSG00000217075.1	1	0.996974335931436	1	NA	0.999655869884734	0.999999995373022	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007405.2::ENSG00000222033.1	1	0.999617048282388	1	NA	0.999969443556067	0.999999999990637	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007421.1::ENSG00000268503.1	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007431.1::ENSG00000166329.2	1	0.999132186085204	1	NA	0.99992034344928	0.999999999891004	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007461.1::ENSG00000267893.1	1	0.99090365907113	1	NA	0.998748263594524	0.999999873694719	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007557.1::ENSG00000223874.1	1	0.999992936619064	1	NA	0.999999715321101	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007773.3::ENSG00000269093.1	0.132003105069683	0.998649536266479	0.359312125829338	0.47162	0.426646851570634	0.473192991113177	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC007952.5::ENSG00000228157.2	1	0.999615631001966	1	NA	0.999969311071232	0.999999999990533	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC007952.6::ENSG00000197665.5	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC008060.7::ENSG00000218672.1	1	0.999736081104395	1	NA	0.999980241135148	0.999999999996936	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC008132.13::ENSG00000161103.7	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC008132.1::ENSG00000182824.6	1	0.999892229810754	1	NA	0.999993077764088	0.999999999999791	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC008394.1::ENSG00000233828.2	1	0.999967014882775	1	NA	0.99999826969267	0.999999999999994	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC008443.1::ENSG00000268397.1	1	0.998500361434745	1	NA	0.999848814633521	0.999999999437274	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC008948.1::ENSG00000268424.1	1	0.997414642033222	1	NA	0.999713799249706	0.999999997114283	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC008964.1::ENSG00000269215.1	0.951741888562653	0.999680467115913	0.919775601830083	0.12238	0.673402774161168	0.812619863910126	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC009365.3::ENSG00000183470.5	1	0.99638288807945	1	NA	0.999575750970444	0.999999992091133	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC009403.2::ENSG00000216895.4	0.473842176926433	0.997399417172832	0.716117357803844	0.40965	0.719645311585088	0.861455037699149	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC009892.10::ENSG00000224730.1	1	0.994004883437523	1	NA	0.999232689632504	0.999999963925644	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC010336.1::ENSG00000214248.2	0.447411529653609	0.429091478860859	0.12673152847962	0.09379	0.198858658784074	0.14397162887128	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC010441.1::ENSG00000269636.1	0.566833047458723	0.99993675096765	0.779146528078366	0.1996	0.639228410447405	0.772692582322885	2.23378552570008	3.58136441836454
gc19_pc.5utr::gencode::AC010536.1::ENSG00000226180.2	1	1	1	NA	1	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC011239.1::ENSG00000224361.1	1	0.991661490835129	1	NA	0.998869814255531	0.99999990276152	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC011294.3::ENSG00000233539.2	1	0.999998078740024	1	NA	0.999999938022508	1	2.56188961670422	2.34202128026062
gc19_pc.5utr::gencode::AC011366.3::ENSG00000254106.1	0.253269885413808	0.993760239479713	0.590734479590681	0.12622	0.403818023191732	0.438236528665435	2.23378552570008	3.58136441836454
