ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
gc19_pc.5utr::gencode::ABCG2::ENSG00000118777.6	0.515103969613074	0.9937885593676585	0.46178985405106	0.26675
gc19_pc.5utr::gencode::ABCG4::ENSG00000172350.5	1	0.9992650877887989	1	NA
gc19_pc.5utr::gencode::ABCG5::ENSG00000138075.7	0.563304606409141	0.9969233207366186	0.724475908257871	0.09779
gc19_pc.5utr::gencode::ABCG8::ENSG00000143921.6	1	0.9985602715955246	1	NA
gc19_pc.5utr::gencode::ABHD10::ENSG00000144827.4	0.145462742383247	0.990614143906531	0.320640157860439	0.01118
gc19_pc.5utr::gencode::ABHD11::ENSG00000106077.14	0.0136286356711887	0.0014511382937667885	0.0459760239375193	0.93532
gc19_pc.5utr::gencode::ABHD12::ENSG00000100997.14	1	0.9981887817459938	1	NA
gc19_pc.5utr::gencode::ABHD12B::ENSG00000131969.10	1	0.9999999999999999	1	NA
gc19_pc.5utr::gencode::ABHD13::ENSG00000139826.5	0.972246055813233	0.9986646408404465	0.852116316398338	0.99167
gc19_pc.5utr::gencode::ABHD14A-ACY1::ENSG00000114786.11	0.188062304886441	0.9960922777420429	0.322399029392953	0.53087
gc19_pc.5utr::gencode::ABHD14A::ENSG00000248487.4	0.612709683235765	0.9910287898137624	0.701381338137612	0.55057
gc19_pc.5utr::gencode::ABHD14B::ENSG00000114779.15	1	0.9941430815577198	1	NA
gc19_pc.5utr::gencode::ABHD15::ENSG00000168792.4	1	0.9911621503588477	1	NA
gc19_pc.5utr::gencode::ABHD16A::ENSG00000204427.7	0.123023798621048	0.3195337949698875	0.230403516548246	0.53501
gc19_pc.5utr::gencode::ABHD16B::ENSG00000183260.5	0.198007144351353	0.13031646403465647	0.412364567915095	0.68694
gc19_pc.5utr::gencode::ABHD17A::ENSG00000129968.11	0.748032710711237	0.17687062765516823	0.785922847465101	0.38679
gc19_pc.5utr::gencode::ABHD17B::ENSG00000107362.9	1	0.9996607645618186	1	NA
gc19_pc.5utr::gencode::ABHD17C::ENSG00000136379.7	1	0.9994313832206314	1	NA
gc19_pc.5utr::gencode::ABHD1::ENSG00000143994.9	0.269996871464841	0.9999999999999999	0.438029858855298	0.42714
gc19_pc.5utr::gencode::ABHD2::ENSG00000140526.12	0.939047099554435	0.016538833169027926	0.365142711761334	0.23037
gc19_pc.5utr::gencode::ABHD3::ENSG00000158201.5	0.977430978762999	0.9959645232178791	0.912825115261573	0.14118
gc19_pc.5utr::gencode::ABHD4::ENSG00000100439.6	1	0.999934421771306	1	NA
gc19_pc.5utr::gencode::ABHD5::ENSG00000011198.3	1	0.9999956332433751	1	NA
gc19_pc.5utr::gencode::ABHD6::ENSG00000163686.9	0.381209494032935	0.3882026701550564	0.445668064982094	0.71438
gc19_pc.5utr::gencode::ABHD8::ENSG00000127220.5	1	0.9999999835908374	1	NA
gc19_pc.5utr::gencode::ABI1::ENSG00000136754.12	1	0.9999999999999999	1	NA
gc19_pc.5utr::gencode::ABI2::ENSG00000138443.11	1	0.9964195025149872	1	NA
gc19_pc.5utr::gencode::ABI3::ENSG00000108798.4	0.699263208441105	0.3285903837939839	0.686194044801853	0.17356
gc19_pc.5utr::gencode::ABI3BP::ENSG00000154175.12	1	0.9999413932877198	1	NA
gc19_pc.5utr::gencode::ABL1::ENSG00000097007.13	0.286330143072144	0.24523235407744862	0.504157574859767	0.94825
gc19_pc.5utr::gencode::ABL2::ENSG00000143322.15	1	0.9983559983420657	1	NA
gc19_pc.5utr::gencode::ABLIM1::ENSG00000099204.14	1	0.9931643941904946	1	NA
gc19_pc.5utr::gencode::ABLIM2::ENSG00000163995.14	0.486170742546023	0.0322161908355855	0.416919087837944	0.9222
gc19_pc.5utr::gencode::ABLIM3::ENSG00000173210.15	0.469196053989141	0.16872429245063758	0.571386463086013	0.92813
gc19_pc.5utr::gencode::ABR::ENSG00000159842.10	0.577717883243691	0.20378316031244303	0.823104454227976	0.20133
gc19_pc.5utr::gencode::ABRA::ENSG00000174429.3	1	0.9999562013497552	1	NA
gc19_pc.5utr::gencode::ABRACL::ENSG00000146386.7	1	0.9914857569220951	1	NA
gc19_pc.5utr::gencode::ABT1::ENSG00000146109.3	0.116038039372124	0.991477868692886	0.216141925970617	0.31712
gc19_pc.5utr::gencode::ABTB1::ENSG00000114626.13	1	0.99468731257947	1	NA
gc19_pc.5utr::gencode::ABTB2::ENSG00000166016.4	1	0.9992171505465391	1	NA
gc19_pc.5utr::gencode::AC000003.2::ENSG00000264194.1	0.507804299775563	0.11051169542658937	0.600684036259621	0.12827
gc19_pc.5utr::gencode::AC002310.13::ENSG00000260869.1	1	1.0	1	NA
gc19_pc.5utr::gencode::AC002451.1::ENSG00000269449.1	1	0.9910935694978691	1	NA
gc19_pc.5utr::gencode::AC002472.13::ENSG00000187905.6	1	1.0000000000000002	1	NA
gc19_pc.5utr::gencode::AC003002.4::ENSG00000268133.1	0.0628399092998848	0.9937759868655547	0.158035869561285	0.11974
gc19_pc.5utr::gencode::AC003002.6::ENSG00000269533.1	1	0.9986670552901962	1	NA
gc19_pc.5utr::gencode::AC003006.7::ENSG00000269026.2	1	0.9978849251981496	1	NA
gc19_pc.5utr::gencode::AC003101.1::ENSG00000228768.1	1	1.0	1	NA
gc19_pc.5utr::gencode::AC003102.1::ENSG00000214921.2	0.928551705116673	0.999990367305886	0.948812978768675	0.96575
gc19_pc.5utr::gencode::AC004076.9::ENSG00000268163.1	1	0.9986670552901962	1	NA
gc19_pc.5utr::gencode::AC004381.6::ENSG00000005189.15	0.0357846517314059	0.010996570548382427	0.026411819426079	0.70319
gc19_pc.5utr::gencode::AC004466.1::ENSG00000268069.1	1	0.9988446492705921	1	NA
gc19_pc.5utr::gencode::AC004899.1::ENSG00000267970.1	1	0.9930901182172801	1	NA
gc19_pc.5utr::gencode::AC005003.1::ENSG00000213888.2	0.945088687560382	0.021431273918778068	0.210386313310964	NA
gc19_pc.5utr::gencode::AC005008.2::ENSG00000237896.2	1	0.9939956995396346	1	NA
gc19_pc.5utr::gencode::AC005477.1::ENSG00000257040.1	0.720993074103641	0.9852355891257452	0.995929217011062	0.55211
gc19_pc.5utr::gencode::AC005481.5::ENSG00000222012.1	0.0255457634253057	0.9936708731184521	0.0931350328274275	0.47454
gc19_pc.5utr::gencode::AC005606.1::ENSG00000269205.1	1	0.991067776192178	1	NA
gc19_pc.5utr::gencode::AC005609.1::ENSG00000249034.1	0.272461540198558	0.9983206607894114	0.102510754510796	0.44827
gc19_pc.5utr::gencode::AC006116.20::ENSG00000267710.1	1	0.06110084754077929	0.346464398614634	0.86306
gc19_pc.5utr::gencode::AC006126.3::ENSG00000266958.1	0.429527033203247	0.9998941819166633	0.697924432444428	0.76688
gc19_pc.5utr::gencode::AC006132.1::ENSG00000267757.1	1	1.0	1	NA
gc19_pc.5utr::gencode::AC006372.1::ENSG00000236669.1	0.354386502609418	0.9968735105576074	0.533078727378303	0.48092
gc19_pc.5utr::gencode::AC006435.1::ENSG00000205821.4	0.00334691066028501	0.12140501473062078	0.0622699914257424	0.89117
gc19_pc.5utr::gencode::AC006455.1::ENSG00000230000.1	1	0.9999002631503988	1	NA
gc19_pc.5utr::gencode::AC006486.1::ENSG00000204957.1	1	1.0	1	NA
gc19_pc.5utr::gencode::AC006486.9::ENSG00000268643.1	1	1.0	1	NA
gc19_pc.5utr::gencode::AC006538.4::ENSG00000267001.1	1	0.9999999497577731	1	NA
gc19_pc.5utr::gencode::AC006946.15::ENSG00000235478.1	1	0.999928948309495	1	NA
gc19_pc.5utr::gencode::AC006967.1::ENSG00000269446.1	0.887829952432193	0.01002040370580952	0.187190109257286	0.95655
gc19_pc.5utr::gencode::AC007040.11::ENSG00000258881.2	0.707349212639617	0.12038033736689993	0.909527154020764	0.55552
gc19_pc.5utr::gencode::AC007375.1::ENSG00000269883.1	1	0.9999989164550154	1	NA
gc19_pc.5utr::gencode::AC007390.5::ENSG00000218739.5	1	0.9957084237548648	1	NA
gc19_pc.5utr::gencode::AC007401.2::ENSG00000217075.1	1	0.996974335931436	1	NA
gc19_pc.5utr::gencode::AC007405.2::ENSG00000222033.1	1	0.9996170482823875	1	NA
gc19_pc.5utr::gencode::AC007421.1::ENSG00000268503.1	1	1.0	1	NA
gc19_pc.5utr::gencode::AC007431.1::ENSG00000166329.2	1	0.9991321860852045	1	NA
gc19_pc.5utr::gencode::AC007461.1::ENSG00000267893.1	1	0.9909036590711298	1	NA
gc19_pc.5utr::gencode::AC007557.1::ENSG00000223874.1	1	0.9999929366190639	1	NA
gc19_pc.5utr::gencode::AC007773.3::ENSG00000269093.1	0.132003105069683	0.9986495362664793	0.359312125829338	0.47162
gc19_pc.5utr::gencode::AC007952.5::ENSG00000228157.2	1	0.9996156310019663	1	NA
gc19_pc.5utr::gencode::AC007952.6::ENSG00000197665.5	1	0.9999999999999998	1	NA
gc19_pc.5utr::gencode::AC008060.7::ENSG00000218672.1	1	0.9997360811043948	1	NA
gc19_pc.5utr::gencode::AC008132.13::ENSG00000161103.7	1	1.0	1	NA
gc19_pc.5utr::gencode::AC008132.1::ENSG00000182824.6	1	0.9998922298107538	1	NA
gc19_pc.5utr::gencode::AC008394.1::ENSG00000233828.2	1	0.9999670148827747	1	NA
gc19_pc.5utr::gencode::AC008443.1::ENSG00000268397.1	1	0.9985003614347445	1	NA
gc19_pc.5utr::gencode::AC008948.1::ENSG00000268424.1	1	0.9974146420332218	1	NA
gc19_pc.5utr::gencode::AC008964.1::ENSG00000269215.1	0.951741888562653	0.9996804671159132	0.919775601830083	0.12238
gc19_pc.5utr::gencode::AC009365.3::ENSG00000183470.5	1	0.9963828880794495	1	NA
gc19_pc.5utr::gencode::AC009403.2::ENSG00000216895.4	0.473842176926433	0.997399417172832	0.716117357803844	0.40965
gc19_pc.5utr::gencode::AC009892.10::ENSG00000224730.1	1	0.9940048834375228	1	NA
gc19_pc.5utr::gencode::AC010336.1::ENSG00000214248.2	0.447411529653609	0.4290914788608591	0.12673152847962	0.09379
gc19_pc.5utr::gencode::AC010441.1::ENSG00000269636.1	0.566833047458723	0.9999367509676498	0.779146528078366	0.1996
gc19_pc.5utr::gencode::AC010536.1::ENSG00000226180.2	1	1.0	1	NA
gc19_pc.5utr::gencode::AC011239.1::ENSG00000224361.1	1	0.9916614908351287	1	NA
gc19_pc.5utr::gencode::AC011294.3::ENSG00000233539.2	1	0.999998078740024	1	NA
gc19_pc.5utr::gencode::AC011366.3::ENSG00000254106.1	0.253269885413808	0.9937602394797133	0.590734479590681	0.12622
gc19_pc.5utr::gencode::AC011551.3::ENSG00000268423.1	1	0.9930833487187479	1	NA
gc19_pc.5utr::gencode::AC011755.1::ENSG00000269686.1	0.0820763340449726	0.739608550581238	0.410063114229917	0.54028
gc19_pc.5utr::gencode::AC011897.1::ENSG00000265629.1	1	0.999320140182431	1	NA
gc19_pc.5utr::gencode::AC011997.1::ENSG00000222017.1	1	1.0000000000000002	1	NA
gc19_pc.5utr::gencode::AC012215.1::ENSG00000233863.1	0.729119785078649	0.996102514445136	0.993587448531933	0.05549
gc19_pc.5utr::gencode::AC013269.5::ENSG00000184761.7	1	0.9999999999999998	1	NA
gc19_pc.5utr::gencode::AC015987.2::ENSG00000236338.1	0.793074081242812	0.3384812853124728	0.990496456222358	0.49504
gc19_pc.5utr::gencode::AC016586.1::ENSG00000205147.3	0.830760954693429	0.9950701685119934	0.915719053615294	0.63061
gc19_pc.5utr::gencode::AC016722.1::ENSG00000222005.4	1	0.9996736146721766	1	NA
gc19_pc.5utr::gencode::AC016722.2::ENSG00000239332.1	1	0.9996736146721766	1	NA
gc19_pc.5utr::gencode::AC016757.3::ENSG00000186235.6	0.686411307561765	0.21367694843622612	0.774163395917954	0.21127
gc19_pc.5utr::gencode::AC017104.2::ENSG00000233538.1	0.505184186624024	0.9948552090532536	0.775997102607112	0.86937
gc19_pc.5utr::gencode::AC018755.1::ENSG00000167765.3	1	0.9999990527537003	1	NA
gc19_pc.5utr::gencode::AC018816.3::ENSG00000235978.2	1	0.9906734093475755	1	NA
gc19_pc.5utr::gencode::AC019294.1::ENSG00000256530.1	1	0.9998624851728115	1	NA
gc19_pc.5utr::gencode::AC020907.1::ENSG00000179066.6	0.856529347942631	0.9990434657742744	0.534506297561854	0.22613
gc19_pc.5utr::gencode::AC020922.1::ENSG00000267531.1	0.939939020680687	0.9981838931356746	0.77748728828838	0.0216
gc19_pc.5utr::gencode::AC021218.2::ENSG00000204876.4	0.653438516177634	0.1219913483995316	0.776753350489877	0.83672
gc19_pc.5utr::gencode::AC021860.1::ENSG00000196355.2	0.19429275108026	0.9964133170157169	0.527034216240478	0.57603
gc19_pc.5utr::gencode::AC022431.2::ENSG00000225940.1	0.686470611305972	0.9925283563206134	0.830059351705422	0.47606
gc19_pc.5utr::gencode::AC022498.1::ENSG00000213132.2	0.83367124900388	0.9991993871004311	0.957674101898222	0.33157
gc19_pc.5utr::gencode::AC022532.1::ENSG00000197604.4	0.409491463093571	0.9921899529619358	0.662678758563212	0.67753
gc19_pc.5utr::gencode::AC023469.1::ENSG00000222031.1	0.30847693785964	0.9985103980434058	0.621398106546768	0.61738
gc19_pc.5utr::gencode::AC023590.1::ENSG00000225885.2	0.212802988928189	0.9983529065502303	0.524047444838455	0.68581
gc19_pc.5utr::gencode::AC023632.1::ENSG00000212997.1	1	0.9996008156514026	1	NA
gc19_pc.5utr::gencode::AC024257.1::ENSG00000269282.1	1	0.9999859040998414	1	NA
gc19_pc.5utr::gencode::AC024940.1::ENSG00000177340.4	1	0.9998939785472316	1	NA
gc19_pc.5utr::gencode::AC025278.1::ENSG00000204752.3	0.597495068906719	0.9980411713900431	0.8146642090399	0.44882
gc19_pc.5utr::gencode::AC026310.1::ENSG00000268865.1	0.969162071856292	0.21095600120649682	0.110237589925294	0.75308
gc19_pc.5utr::gencode::AC026703.1::ENSG00000181495.1	0.69885678582709	0.9999883346434654	0.974546571007547	0.52145
gc19_pc.5utr::gencode::AC027228.1::ENSG00000268838.1	1	0.9927854315845835	1	NA
gc19_pc.5utr::gencode::AC027763.2::ENSG00000215067.5	1	0.9963999713929022	1	NA
gc19_pc.5utr::gencode::AC040160.1::ENSG00000237102.2	1	0.9999990311641493	1	NA
gc19_pc.5utr::gencode::AC062017.1::ENSG00000222020.2	0.352711878635201	0.9984272523112006	0.506885844147433	0.3281
gc19_pc.5utr::gencode::AC064874.1::ENSG00000222007.2	0.43941485850008	1.0	0.735389565670837	0.25712
gc19_pc.5utr::gencode::AC068987.1::ENSG00000260415.3	1	0.9986113953676947	1	NA
gc19_pc.5utr::gencode::AC069368.3::ENSG00000249240.2	1	0.9983149888828314	1	NA
gc19_pc.5utr::gencode::AC069547.1::ENSG00000269165.1	1	0.9980578709645261	1	NA
gc19_pc.5utr::gencode::AC069547.2::ENSG00000269700.1	1	0.9996455963603341	1	NA
gc19_pc.5utr::gencode::AC074091.13::ENSG00000205334.2	1	0.9844777005778781	1	NA
gc19_pc.5utr::gencode::AC074212.3::ENSG00000237452.2	0.10159721806995	0.3279849601907377	0.18347309781749	0.06778
gc19_pc.5utr::gencode::AC074389.6::ENSG00000205971.1	0.875230731968265	0.9977113204983044	0.826499820805064	0.46991
gc19_pc.5utr::gencode::AC079210.1::ENSG00000269657.1	1	0.9995043572192601	0.844611151473749	0.48739
gc19_pc.5utr::gencode::AC079341.1::ENSG00000226757.1	0.773301235028628	0.15315990554919662	0.678141827934161	0.80305
gc19_pc.5utr::gencode::AC079354.1::ENSG00000182329.6	0.890167815502388	0.13291915767132517	0.901145056054951	0.41126
gc19_pc.5utr::gencode::AC079602.1::ENSG00000272214.1	0.210884770964269	0.008911570087364202	0.123659142828165	0.75453
gc19_pc.5utr::gencode::AC079612.1::ENSG00000196758.3	1	0.9999230075969806	1	NA
gc19_pc.5utr::gencode::AC084121.16::ENSG00000255378.1	1	0.9999999999999998	1	NA
gc19_pc.5utr::gencode::AC090186.1::ENSG00000232941.1	1	0.9999308386737503	1	NA
gc19_pc.5utr::gencode::AC090616.2::ENSG00000214708.4	1	0.9997653457406247	1	NA
gc19_pc.5utr::gencode::AC091801.1::ENSG00000217455.4	0.484295987871667	0.0270427607728737	0.603327763108412	0.09181
gc19_pc.5utr::gencode::AC092675.3::ENSG00000222000.3	0.435675572767672	0.29158964670332876	0.673087295598762	0.14667
gc19_pc.5utr::gencode::AC092687.4::ENSG00000232056.1	1	0.9985499486526861	1	NA
gc19_pc.5utr::gencode::AC092811.1::ENSG00000203691.2	0.0374434113536687	0.9932273927455643	0.355900106338833	0.16125
gc19_pc.5utr::gencode::AC092850.1::ENSG00000267819.1	1	0.9999757371374579	1	NA
gc19_pc.5utr::gencode::AC093157.1::ENSG00000269175.1	1	0.9988695412544223	1	NA
gc19_pc.5utr::gencode::AC093802.1::ENSG00000220256.3	1	0.9983949533338938	1	NA
gc19_pc.5utr::gencode::AC097381.1::ENSG00000228919.3	1	0.9965221958041566	1	NA
gc19_pc.5utr::gencode::AC099552.4::ENSG00000217825.2	0.394067709467329	0.9976255403136713	0.635532359236596	0.92975
gc19_pc.5utr::gencode::AC102948.2::ENSG00000226364.1	0.209848366191275	0.9949211260609874	0.48305421321295	0.45689
gc19_pc.5utr::gencode::AC104472.1::ENSG00000214919.2	1	0.9970206357547666	1	NA
gc19_pc.5utr::gencode::AC104841.2::ENSG00000268485.1	1	0.9997162629679763	1	NA
gc19_pc.5utr::gencode::AC105020.1::ENSG00000203392.2	0.187865589722814	0.032197805829207525	0.0996210153448464	NA
gc19_pc.5utr::gencode::AC106873.4::ENSG00000228368.1	1	0.9999999999999999	1	NA
gc19_pc.5utr::gencode::AC106876.2::ENSG00000222001.2	1	0.9947767721531222	1	NA
gc19_pc.5utr::gencode::AC107021.1::ENSG00000232013.1	1	0.994030874800246	1	NA
gc19_pc.5utr::gencode::AC109829.1::ENSG00000233438.1	1	0.9999861620418473	1	NA
gc19_pc.5utr::gencode::AC110619.2::ENSG00000218416.3	1	0.9944753279938362	1	NA
gc19_pc.5utr::gencode::AC110781.3::ENSG00000176349.7	1	0.9988724729752241	1	NA
gc19_pc.5utr::gencode::AC112693.2::ENSG00000269360.1	0.12255418675746	0.10836577091298846	0.408038055045022	0.80683
gc19_pc.5utr::gencode::AC112715.2::ENSG00000224132.2	1	0.9984004182370779	1	NA
gc19_pc.5utr::gencode::AC112721.1::ENSG00000222022.1	1	0.9993316050102733	1	NA
gc19_pc.5utr::gencode::AC114546.1::ENSG00000212768.2	1	0.9902171910942938	1	NA
gc19_pc.5utr::gencode::AC114783.1::ENSG00000237524.3	1	0.998407628733359	1	NA
gc19_pc.5utr::gencode::AC115618.1::ENSG00000204620.2	1	0.9999707246238994	1	NA
gc19_pc.5utr::gencode::AC117395.1::ENSG00000268175.1	1	0.9999999999999998	1	NA
gc19_pc.5utr::gencode::AC117834.1::ENSG00000212999.1	0.864394997683589	0.9992781173566477	0.999700361322007	0.97564
gc19_pc.5utr::gencode::AC119673.1::ENSG00000268313.1	0.133543401250422	0.2217561688483529	0.218316343137089	0.6031
gc19_pc.5utr::gencode::AC120194.1::ENSG00000213002.1	0.0868890463716977	0.7963364983493232	0.566263783306139	0.77501
gc19_pc.5utr::gencode::AC124890.1::ENSG00000251695.2	1	0.9999893967185666	1	NA
gc19_pc.5utr::gencode::AC127496.1::ENSG00000175911.4	0.483619149894407	0.9974319579407731	0.578474904736321	0.71245
gc19_pc.5utr::gencode::AC129492.6::ENSG00000214999.3	1	0.9921201775808053	1	NA
gc19_pc.5utr::gencode::AC131097.4::ENSG00000216921.3	0.287041167306883	1.0	0.521265764409424	0.49009
gc19_pc.5utr::gencode::AC131971.1::ENSG00000183562.2	0.07085706485811	0.06411425035539559	0.165138699623482	0.91331
gc19_pc.5utr::gencode::AC132186.1::ENSG00000247270.2	1	0.9970243166376725	1	NA
gc19_pc.5utr::gencode::AC132216.1::ENSG00000184566.2	0.712820612595321	0.9999258803727862	0.953763552640733	0.04475
gc19_pc.5utr::gencode::AC132872.2::ENSG00000268852.1	1	0.9992733265131875	1	NA
gc19_pc.5utr::gencode::AC135178.1::ENSG00000198150.2	1	0.99101154147709	1	NA
gc19_pc.5utr::gencode::AC135983.2::ENSG00000268759.1	1	0.999960266472837	1	NA
