ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
lncrna.prom::gencode::AC002456.2::ENSG00000223969.1	1	0.991456478476327	1	NA	0.999409874651025	0.99999989539538	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC002463.3::ENSG00000223646.1	0.854111931317444	0.999999995173538	0.827681531963645	0.69613	0.950989611717098	0.993986123944647	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC003088.1::ENSG00000226965.1	0.651186897647258	0.998449135370273	0.992528729243997	0.9961	0.979355504146865	0.998881139906592	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC003665.1::ENSG00000234494.3	1	0.999353736622367	1	NA	0.99997955140297	0.999999999954992	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC003956.1::ENSG00000268564.1	0.671609535774768	0.0929496044800574	0.819249576982092	0.98766	0.561134903412628	0.650467182256614	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC003985.1::ENSG00000233824.1	1	0.999428194400586	1	NA	0.999982562679386	0.999999999968827	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC003986.5::ENSG00000229533.1	1	0.996998915398496	0.990137475869415	0.15124	0.755131785629329	0.874393536379775	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC003986.6::ENSG00000232821.1	0.0681594772063598	0.23472562756648	0.369544273208998	0.55099	0.220183230324785	0.17730125723998	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC004041.2::ENSG00000223442.1	1	0.992490845066851	1	NA	0.999501302761888	0.99999992903006	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC004067.5::ENSG00000273447.1	1	0.996124152832739	1	NA	0.999789393221104	0.999999990267758	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC004158.2::ENSG00000261008.2	1	0.999677245728886	1	NA	0.999991715605067	0.999999999994395	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC004447.2::ENSG00000269131.1	1	0.998703357622186	0.979816286663396	0.81368	0.994161777370442	0.999906305538538	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC004540.4::ENSG00000225792.1	0.704749802638621	0.997940987271604	0.965631701999622	0.687	0.944259063447165	0.992289415828865	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC004540.5::ENSG00000214870.4	0.993668207643241	0.990342205831355	0.999983060767477	0.38214	0.914148084981996	0.982328716729493	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC004893.11::ENSG00000242687.2	0.799306584069346	0.0187605227984336	0.672442162065076	0.68252	0.289375411440076	0.268012516533112	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC004906.3::ENSG00000237286.1	0.0308653194646457	0.453037003853065	0.0283190530443872	0.90954	0.0937036695725454	0.0444600412676605	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC004947.2::ENSG00000233760.1	0.838066330133875	0.320575064937665	0.325361345411467	0.4728	0.527941155987526	0.605593446412704	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC005009.2::ENSG00000233073.1	1	0.996722967591653	1	NA	0.999830749054459	0.99999999412024	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005083.1::ENSG00000233834.2	0.820499098431986	0.584860618617908	0.543221063042241	0.70274	0.792549456841906	0.90722427312925	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC005152.2::ENSG00000234899.5	0.789737910306482	0.652969545184976	0.935769847940259	0.36949	0.787629105326257	0.903142553458153	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC005253.4::ENSG00000268983.1	1	0.999084752346414	1	NA	0.999967837293944	0.999999999872132	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005306.3::ENSG00000267283.1	1	0.999931229411357	1	NA	0.999998892016041	0.999999999999946	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005307.3::ENSG00000267243.1	0.893102888943229	0.275306725973841	0.262365114136247	0.13129	0.311554875606647	0.298608748388158	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC005355.2::ENSG00000251169.2	0.777769180532881	0.546045973355074	0.810338067319523	0.05672	0.415056062982597	0.446011065172396	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC005356.1::ENSG00000262686.1	0.696101576342602	0.987877805749048	0.996545459336555	0.50868	0.902622304231574	0.977530639490553	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC005538.5::ENSG00000237581.1	1	0.999730815102222	1	NA	0.999993458264609	0.999999999996748	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005540.3::ENSG00000235852.1	1	0.993697064433571	1	NA	0.999603107092025	0.999999958069021	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005550.4::ENSG00000229108.1	1	0.997081041949006	1	NA	0.999854426825493	0.999999995845832	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005597.1::ENSG00000267223.1	1	0.99999996806279	1	NA	0.999999999948991	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005682.5::ENSG00000228649.4	1	0.999991577901232	1	NA	0.999999927906449	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005682.6::ENSG00000226329.2	1	0.998082672598928	0.923334911279406	0.15496	0.746952360108171	0.866686209738031	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC005785.2::ENSG00000268189.2	1	1	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC005944.2::ENSG00000267469.1	0.350101503984399	0.997294910544753	0.674278724240457	0.84429	0.807306934334385	0.919020098868915	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC006042.6::ENSG00000227719.1	0.523068237470231	0.99702709044794	0.979419147925602	0.47839	0.843884954620941	0.945237988393784	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC006042.7::ENSG00000233108.1	1	0.999999356272384	1	NA	0.99999999745975	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC006116.12::ENSG00000267192.1	1	0.990658124043336	1	NA	0.999336918744406	0.999999863162819	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC006159.3::ENSG00000231210.2	0.905006810247791	0.98760812091093	0.413939735251262	0.61683	0.831922968561438	0.937152288348425	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC006262.5::ENSG00000268621.1	0.75409858131167	0.0967113373180261	0.748096770207736	0.43191	0.441643549493045	0.484177181457274	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC006273.5::ENSG00000267530.2	0.290452464221503	0.307165000871898	0.499173232059424	0.37482	0.393874198059266	0.415554079431554	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC006273.7::ENSG00000266927.2	1	0.999873687412405	1	NA	0.999997555981658	0.999999999999664	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC006378.2::ENSG00000236861.2	0.701317382693141	0.151096082602346	0.894222042375417	0.96099	0.664488411549567	0.779511250124251	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007038.7::ENSG00000229127.1	0.00657291579542226	0.99852345386068	0.0933797556668718	0.65078	0.09761359151814	0.047610737816115	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007098.1::ENSG00000226605.1	1	1	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007131.1::ENSG00000222030.1	0.0136527581421838	0.349815027384758	0.122833604311583	0.12324	0.0486051890730437	0.0144927576063267	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007131.2::ENSG00000233891.3	0.585127248674772	0.417156444936798	0.695203679249168	0.99485	0.777662956489227	0.894652464220665	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007161.5::ENSG00000234718.5	0.890353754759518	0.28961382500972	0.32583217976326	0.78312	0.606542394688935	0.709416109611982	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007179.1::ENSG00000231815.1	0.562283420160055	0.0826318285120374	0.795690185274952	0.96191	0.503864808336373	0.57229111362635	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007182.6::ENSG00000224721.1	0.201914385167972	0.0187503426516428	0.0968279176879311	NA	0.0561844578861115	0.0147387800459073	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007246.3::ENSG00000231312.2	0.989068130286932	0.588514239890045	0.999926178289041	0.80661	0.945061703977385	0.992502188881486	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007381.2::ENSG00000223929.1	0.714503812686023	0.807082438036282	0.886049498349149	0.76917	0.920648459145822	0.984798723590897	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007383.3::ENSG00000227946.1	1	0.99989428536268	1	NA	0.999998061316463	0.999999999999803	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007386.4::ENSG00000232613.2	1	0.991386969733921	1	NA	0.999403603057459	0.99999989281579	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007391.2::ENSG00000232028.1	1	0.999500497824259	1	NA	0.999985375698128	0.999999999979221	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007392.3::ENSG00000232046.2	0.718313696702636	0.596019669017231	0.588474136334224	0.18083	0.543917439107867	0.627356586107484	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007392.4::ENSG00000237179.1	0.987254890032402	0.506819054997584	0.715917539477157	0.40288	0.748891090347514	0.868529608506074	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007405.6::ENSG00000239467.1	1	1	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007422.1::ENSG00000224173.1	0.815672689404194	0.923302928661012	0.982311948323097	0.59112	0.935680109647474	0.989841042174296	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007551.3::ENSG00000228878.3	1	0.996626280667373	1	NA	0.999824215987107	0.999999993583831	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007563.5::ENSG00000236886.2	0.249328203459193	0.998820280285414	0.362453024143342	0.99434	0.661867301941597	0.776483055954509	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007566.10::ENSG00000244055.1	1	0.998414530313863	1	NA	0.999934241735928	0.999999999334973	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007652.1::ENSG00000235464.1	0.933049795904142	0.999999990836147	0.618446227558434	0.72647	0.929854898652206	0.987999328146586	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007743.1::ENSG00000233251.3	1	0.998794847649397	1	NA	0.999953985418143	0.99999999970801	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC007796.1::ENSG00000267662.1	0.366863631056932	0.415437309730555	0.421993363659982	0.25321	0.39060768981773	0.410859763297339	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC007879.7::ENSG00000229647.1	0.506623803901573	0.99996225482141	0.958872669553658	0.18059	0.65773710622865	0.771682248977347	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC008163.4::ENSG00000234113.2	0.727939516593972	0.167418018846486	0.866126070704545	0.09309	0.328279471144861	0.322017308256107	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC008269.2::ENSG00000229321.1	0.465235186662378	0.569994827919198	0.69449098068633	0.50158	0.667083999263192	0.782495648581437	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC008277.1::ENSG00000223642.3	1	0.999188692034849	1	NA	0.999972507433317	0.999999999910943	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC008278.3::ENSG00000224194.1	1	0.999075118974773	1	NA	0.999967395996611	0.999999999868051	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC008781.7::ENSG00000228737.2	0.202443685670507	0.997613098273504	0.429308803445448	0.93981	0.644453818916207	0.756006046170422	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC008937.2::ENSG00000237705.1	1	0.997374491289275	1	NA	0.999873188705705	0.999999996977647	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC008992.1::ENSG00000267636.1	0.868936976771402	0.459259354675737	0.98251306670739	0.26154	0.686104650567947	0.803918855292654	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009005.2::ENSG00000267751.1	0.581581885158186	0.993799085478629	0.865888087940755	0.22405	0.702460650809998	0.821685498561114	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009110.1::ENSG00000231589.1	1	0.999855628318172	0.905279176625189	0.39191	0.905316786591069	0.97869968838163	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009120.3::ENSG00000239763.2	1	0.999967540914247	1	NA	0.999999582875669	0.999999999999994	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC009120.5::ENSG00000260884.1	1	0.999977924699898	1	NA	0.999999747412131	0.999999999999998	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC009228.1::ENSG00000242628.1	1	0.999971708277282	1	NA	0.99999965116812	0.999999999999996	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC009229.5::ENSG00000227292.1	0.0878121215260286	0.999179020760387	0.0698002414483335	0.94044	0.271410315274805	0.243688032650266	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009232.2::ENSG00000225619.1	0.502432867743239	0.995892573086381	0.988934332471597	0.06738	0.493755635110681	0.558150797388449	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009299.2::ENSG00000235724.4	0.635680340277552	0.547868251089807	0.979547617701053	0.50736	0.782219933294983	0.898571186140403	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009404.2::ENSG00000236255.1	1	0.999991057806862	0.974541081332179	0.66636	0.980237116730914	0.998972648892545	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009480.3::ENSG00000223911.1	0.568855302518887	0.256105765613055	0.85404540830971	0.00843	0.142987065237959	0.0893604935895965	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009498.1::ENSG00000237271.1	1	0.994254891115182	1	NA	0.99964826920249	0.999999968259139	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC009501.4::ENSG00000231609.1	0.519749038419323	0.397195369676945	0.414562897771109	0.60485	0.565269419999287	0.655959466387473	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009506.1::ENSG00000224152.1	1	0.999999012715157	1	NA	0.99999999556848	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC009948.5::ENSG00000223960.2	1	0.99116561082083	1	NA	0.999383527031644	0.999999884318202	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC009950.2::ENSG00000225963.3	0.807801338646107	0.578820006923941	0.394141986110578	0.89784	0.773991230326714	0.891450568215205	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009965.2::ENSG00000234714.1	0.767519573380236	0.99431999820892	0.856867190956798	0.70676	0.943033259272164	0.991959050784197	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC009970.1::ENSG00000233953.1	0.907165963730678	0.0318446000046327	0.522941308929086	0.50183	0.29954290128828	0.281968041659367	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010090.1::ENSG00000232606.1	0.731845996098161	0.340452477087289	0.329675847214249	0.21638	0.402270429704969	0.427625492632915	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010091.1::ENSG00000233491.2	0.55122879485302	0.397607514275922	0.98039533462558	0.7643	0.772622235189921	0.890246680664768	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010127.3::ENSG00000236107.3	0.718324986204648	0.585522101381855	0.694282540867178	0.8513	0.846868137657123	0.947178258428276	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010136.2::ENSG00000223923.1	1	1	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC010149.4::ENSG00000235419.1	0.983717777866332	0.0819890033886128	0.601288471573544	0.69852	0.496234847805394	0.561626403756628	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010226.4::ENSG00000249249.1	0.879413663706921	0.994052577904773	0.877622204316213	0.61622	0.945955634988146	0.992735850932804	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010423.1::ENSG00000226926.2	0.659349765159227	0.112903073213662	0.341723124805995	0.14241	0.229040969628194	0.188411341098514	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010504.2::ENSG00000267219.1	1	1	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC010649.1::ENSG00000267448.1	0.76159103723402	0.999999207285294	0.893797850945107	0.35049	0.839719873048195	0.942477810672874	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010731.4::ENSG00000235118.3	0.385480248242264	0.084917946792129	0.148291418948689	0.88914	0.244319637608628	0.207962379973436	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010745.3::ENSG00000231266.1	1	0.520321589614772	0.991939135179593	0.0061	0.217404366933978	0.173852018122544	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010883.5::ENSG00000234936.1	0.272326132771763	0.320995094971437	0.210115789153199	0.14004	0.201557881459024	0.154535514479693	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010894.3::ENSG00000226853.2	1	1	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC010894.5::ENSG00000237798.1	0.500772443338217	0.999974778561477	0.973271911022243	0.11249	0.57501772138994	0.668815632994797	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC010982.2::ENSG00000235242.1	0.550380586453849	0.185686241308046	0.354650012874977	0.70071	0.452550561274168	0.499776272346758	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC011242.6::ENSG00000223658.5	0.907510976709422	0.994632757370216	0.725023243677272	0.23918	0.763817286475157	0.882374482792936	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC011306.2::ENSG00000226702.1	0.798059442835351	0.999956740930278	0.951509729255929	0.13798	0.690028648047929	0.808237892571391	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC011518.1::ENSG00000267204.1	1	0.999999820591877	1	NA	0.999999999518141	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC011518.2::ENSG00000267133.1	0.656900975431088	0.999869312265828	0.822568324470379	0.39095	0.81819803575369	0.927285421485641	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC011525.4::ENSG00000267465.2	0.174316818639291	0.673242908426756	0.123662517666255	0.20823	0.214106406713867	0.169781715432705	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC011747.3::ENSG00000231435.1	0.434551826852731	0.0876743469931061	0.254482173157022	0.18012	0.174042637903346	0.122580430308983	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC012146.7::ENSG00000234327.3	1	0.992019198016349	1	NA	0.999460063065545	0.999999914769441	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC012307.2::ENSG00000228873.1	0.24182894377071	0.266299531215383	0.0886823947533909	0.14501	0.130385335631587	0.0768812161852005	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC012499.1::ENSG00000229941.1	1	0.999999087047815	1	NA	0.999999995997597	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC012501.2::ENSG00000227400.2	0.308746175461025	0.994106716549275	0.173061116374028	0.63063	0.494480621143553	0.559167661139171	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC013264.2::ENSG00000231621.1	1	0.997380463050945	1	NA	0.999873564180251	0.999999996998237	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC013275.2::ENSG00000231013.1	0.229138035840322	0.99847887483928	0.446952478175483	0.10319	0.336557532551606	0.333691764292667	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC013472.4::ENSG00000230286.1	0.324096757324443	0.999851495441845	0.762618298433833	0.39155	0.675516121129682	0.792091054077857	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC013480.2::ENSG00000226398.1	0.518935699802052	2.78405570520757e-05	0.286757684684686	0.20996	0.0072951678576157	0.000491687940452786	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC015933.2::ENSG00000227279.1	0.553553854376003	0.307004137419604	0.980346932070916	0.23945	0.522215550398541	0.597725754672739	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016629.8::ENSG00000267858.1	1	1	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC016683.6::ENSG00000189223.9	0.873619135562184	0.0749670361413224	0.939674529934084	0.51115	0.484743369334168	0.545476694101335	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016700.3::ENSG00000226505.1	0.622272370078605	0.136175052212668	0.408099020551298	0.41015	0.372710254232189	0.385177788344516	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016700.5::ENSG00000231327.1	1	0.985229447659702	1	NA	0.998793821250351	0.999999456905127	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC016723.4::ENSG00000235335.2	0.771623692069469	0.401045269646086	0.543813582995114	0.90131	0.758037668992812	0.877087229263401	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016747.3::ENSG00000212978.5	0.0118335312349061	0.992786770052041	0.0526856883927337	0.30408	0.072068263024769	0.0285263602445259	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016751.2::ENSG00000229779.1	0.26415964824616	0.792023955738067	0.285357999986405	0.31466	0.409791032250366	0.4384405355473	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016751.3::ENSG00000235047.1	0.216933083288508	0.999287674747805	0.438273517180974	0.5219	0.558024281217894	0.646319972384636	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016768.1::ENSG00000232451.1	0.207179299859533	0.185467511507801	0.534701021174342	0.20251	0.241050956166645	0.203740536419161	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016831.7::ENSG00000233559.1	0.821817046190438	0.994687743009742	0.996851358080285	0.79594	0.980131943573446	0.998961930738699	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC016903.1::ENSG00000236634.1	0.817617278471902	0.309066863774326	0.734245455245228	0.82939	0.760693774975737	0.879528742183421	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC017048.2::ENSG00000236231.1	0.930721959446276	0.519977563339384	0.559395419172476	0.89769	0.84293732983556	0.944615229604028	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC017048.3::ENSG00000163364.5	0.946903811410106	0.297990094930156	0.827231206012625	0.58458	0.738573477420052	0.858602693284034	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC017060.1::ENSG00000226598.1	0.713909597271729	0.999995884462464	0.95255740620028	0.41365	0.867949560675956	0.959998245445073	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC017076.5::ENSG00000225964.1	0.964541671027919	0.996819086929083	0.969549333066282	0.85107	0.993981879155916	0.99990053211949	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC017101.10::ENSG00000227227.1	1	0.994873364534313	0.866557222969747	0.28445	0.844507117133666	0.945645179759359	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC018643.4::ENSG00000225144.2	1	0.994830979760268	1	NA	0.999693522414329	0.999999976892113	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC018737.1::ENSG00000236859.2	1	0.999999999999447	1	NA	1	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC019064.1::ENSG00000237320.1	0.66343815604645	0.542959207504732	0.977999636997828	0.23471	0.647083312958008	0.759137320472721	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC019117.1::ENSG00000236318.1	1	0.993799975423858	1	NA	0.999611534355771	0.999999960092643	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC019117.2::ENSG00000236039.1	1	0.999459662893838	1	NA	0.999983801036344	0.999999999973696	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC019181.2::ENSG00000233255.1	1	0.999999523994079	1	NA	0.999999998284823	1	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC020594.5::ENSG00000237133.1	0.726233307015992	0.999999992602456	0.884223590850927	0.11782	0.631196986664045	0.74001514898046	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC021016.6::ENSG00000225062.1	0.72046126966849	0.104194710584238	0.772417489916699	0.87688	0.562243993601181	0.651942757093442	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC022153.1::ENSG00000267623.2	0.815447963489214	0.990285018289817	0.624944856685555	0.8628	0.935092511458245	0.989661789111287	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC023115.2::ENSG00000235885.3	0.370425979585325	0.943799065713962	0.448457384519923	0.40455	0.600138776625956	0.701296583807158	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC023115.4::ENSG00000236605.1	0.627691657738231	0.673011454173582	0.716137545212465	0.81614	0.845689656819374	0.946415445393439	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC024028.1::ENSG00000228334.1	0.914812020140433	0.459660477683618	0.908424399998975	0.0439	0.394486129491004	0.416433644395071	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC025165.8::ENSG00000224713.3	0.513685865032058	0.993876179233826	0.601863898248642	0.55275	0.778772893744331	0.895612591997494	1.9859329384414	4.02833340700747
lncrna.prom::gencode::AC025335.1::ENSG00000179859.7	1	0.999481099398175	1	NA	0.999984632315897	0.999999999976705	2.30565168431311	2.60230113716742
lncrna.prom::gencode::AC025442.3::ENSG00000253744.1	0.132833232303821	0.059254731862359	0.260282901820442	0.10752	0.0768313005528854	0.0318050220800153	1.9859329384414	4.02833340700747
